1000	0	0
999.999679199517	-0.800999914346269	0
999.997198656808	-2.36699778973981	0.23
999.992371591699	-3.90599006780734	0.72
999.985710176034	-5.34597453550943	1.43
999.977521571714	-6.70494976063749	2.36
999.968494243437	-7.93791663559304	3.46
999.959012821995	-9.05387630035877	4.7
999.948651461452	-10.133826544043	6
999.937727846315	-11.1597683466266	7.34
999.925970801405	-12.1676997360886	8.69
999.913434766952	-13.1576203226967	10.07
999.900046004678	-14.1385289136809	11.45
999.885966965322	-15.1014259533393	12.84
999.871105201074	-16.0553101491081	14.25
999.855639441462	-16.991182333927	15.67
999.839459015252	-17.9180410784347	17.1
999.822588961528	-18.8358860229136	18.54
999.805054076315	-19.7447168492534	19.97
999.786693071239	-20.65353136091	21.42
999.767505961472	-21.5623288069472	22.86
999.747492762867	-22.471108436443	24.3
999.726863870297	-23.370871957662	25.74
999.704988165972	-24.2886112421967	27.18
999.68226998632	-25.2063300581373	28.62
999.658709350485	-26.1240276321	30.05
999.634306278324	-27.0417031907192	31.48
999.608557360056	-27.9773489192116	32.91
999.581932688794	-28.9129701368623	34.33
999.554163610287	-29.857562012659	35.74
999.525224645364	-30.8111229531778	37.15
999.49537599661	-31.7646558520028	38.54
999.464028602401	-32.7361501991257	39.93
999.431433521644	-33.7166085019271	41.32
999.397564313346	-34.7060289366663	42.69
999.362394296362	-35.7044096190239	44.06
999.326226914793	-36.702754668348	45.42
999.288383423712	-37.7190502853004	46.78
999.249506379738	-38.7353068898574	48.13
999.209238018901	-39.7605163156684	49.47
999.167550702951	-40.7946763961501	50.8
999.124793053837	-41.8287927763585	52.13
999.080193423953	-42.8808477989498	53.45
999.034486005061	-43.9328552748754	54.76
998.987265944057	-44.9938049248759	56.07
998.938919181365	-46.0547038288882	57.37
998.8890216911	-47.1245407934876	58.67
998.837544644916	-48.2033132441657	59.95
998.784458976018	-49.2910185326317	61.24
998.730188827772	-50.3786653658495	62.51
998.674734264538	-51.466252453956	63.79
998.617149222293	-52.5717536243605	65.05
998.558340425786	-53.6771903707688	66.31
998.498307947085	-54.7825613385245	67.57
998.436548828532	-55.8968511042552	68.81
998.373033061242	-57.0200566125313	70.06
998.308253728216	-58.1431899548058	71.29
998.241677474763	-59.2752338871111	72.53
998.173817526573	-60.4072015940819	73.75
998.104120078663	-61.548074559631	74.97
998.033118658766	-62.6888671157684	76.19
997.960238853023	-63.838559416842	77.4
997.886034650402	-64.9881669975174	78.61
